1510482:1,1,10,-2655,1773,3.22;1,2,8,-417,-682,2.13;1,3,11,-2052,451,6.13;0,4,15,-2080,2730,1.46;1,5,4,-565,1176,2.70;1,6,5,-861,1800,3.70;3,7,1,10,-3444,0.03;1,8,25,-2815,339,2.25;0,9,6,-2110,1397,4.42;0,10,18,-2338,1784,0.67;0,11,9,-1219,1824,2.56;3,12,2,-3189,3564,1.42;1,13,7,-2178,1911,3.97;-1,14,-1,-2414,1660,0.00;0,15,7,-2414,1637,2.26;3,16,0,-1583,985,1.46;1,17,22,-2260,2494,4.68;0,18,11,-656,-1183,2.36;0,19,1,-4802,235,0.60;0,20,5,-3115,413,2.00;0,21,23,-1156,1214,3.76;1,22,3,-1346,2560,2.74;0,23,3,-3223,2020,1.43;1,24,20,-2357,1793,1.93;-1,25,-1,-2400,1610,0.00;1,26,24,3317,539,0.00;0,27,4,-2789,-755,2.42;4,28,-1,5550,4400,0.00;-1,29,-1,-2375,1757,0.00;:-2536,1790,0,634.91,H,Alive;:
1510483:1,1,10,-2653,1766,3.10;1,2,8,-414,-686,2.05;1,3,11,-2047,473,6.07;0,4,15,-2082,2724,1.39;1,5,4,-569,1175,2.67;1,6,5,-874,1793,3.70;3,7,1,9,-3444,0.03;1,8,25,-2808,342,2.25;0,9,6,-2102,1389,4.31;0,10,18,-2338,1781,0.66;0,11,9,-1228,1820,2.54;3,12,2,-3188,3562,1.35;1,13,7,-2167,1904,3.96;-1,14,-1,-2410,1656,0.00;0,15,7,-2406,1632,2.26;3,16,0,-1578,986,1.39;1,17,22,-2246,2482,4.64;0,18,11,-647,-1188,2.36;0,19,1,-4800,235,0.60;0,20,5,-3110,410,2.00;0,21,23,-1144,1206,3.75;1,22,3,-1338,2554,2.76;0,23,3,-3219,2013,1.48;1,24,20,-2354,1792,1.61;-1,25,-1,-2392,1606,0.00;1,26,24,3317,539,0.03;0,27,4,-2785,-758,2.32;4,28,-1,5550,4400,0.00;-1,29,-1,-2375,1752,0.00;:-2555,1786,0,501.15,H,Alive;:
1510484:1,1,10,-2651,1760,3.00;1,2,8,-410,-689,1.95;1,3,11,-2044,494,6.05;0,4,15,-2086,2718,1.39;1,5,4,-571,1173,2.43;1,6,5,-886,1787,3.65;3,7,1,9,-3444,0.03;1,8,25,-2803,346,2.25;0,9,6,-2097,1382,4.17;0,10,18,-2337,1778,0.66;0,11,9,-1237,1815,2.53;3,12,2,-3188,3564,1.23;1,13,7,-2156,1897,3.91;-1,14,-1,-2404,1652,0.00;0,15,7,-2403,1625,2.25;3,16,0,-1575,987,1.34;1,17,22,-2233,2471,4.59;0,18,11,-639,-1192,2.34;0,19,1,-4799,235,0.60;0,20,5,-3106,409,1.96;0,21,23,-1134,1196,3.75;1,22,3,-1330,2549,2.73;0,23,3,-3215,2005,1.55;1,24,20,-2354,1791,1.29;-1,25,-1,-2385,1601,0.00;1,26,24,3317,539,0.03;0,27,4,-2781,-759,2.23;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1747,0.00;:-2573,1780,0,299.59,H,Alive;:
1510485:1,1,10,-2650,1755,2.92;1,2,8,-406,-693,1.85;1,3,11,-2041,514,6.03;0,4,15,-2090,2713,1.45;1,5,4,-572,1170,2.22;1,6,5,-898,1779,3.63;3,7,1,9,-3444,0.00;1,8,25,-2798,350,2.25;0,9,6,-2091,1373,4.00;0,10,18,-2335,1776,0.67;0,11,9,-1244,1808,2.50;3,12,2,-3188,3564,1.11;1,13,7,-2147,1891,3.86;-1,14,-1,-2400,1646,0.00;0,15,7,-2399,1618,2.25;3,16,0,-1571,987,1.31;1,17,22,-2221,2460,4.54;0,18,11,-632,-1197,2.32;0,19,1,-4796,236,0.60;0,20,5,-3105,411,1.93;0,21,23,-1124,1187,3.74;1,22,3,-1323,2544,2.71;0,23,3,-3209,1996,1.60;1,24,20,-2354,1791,0.99;-1,25,-1,-2380,1595,0.00;1,26,24,3317,539,0.06;0,27,4,-2778,-762,2.13;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1742,0.00;:-2591,1775,0,119.46,H,Alive;:
1510486:1,1,10,-2650,1750,2.82;1,2,8,-403,-697,1.76;1,3,11,-2039,534,6.02;0,4,15,-2095,2708,1.37;1,5,4,-572,1165,1.79;1,6,5,-908,1771,3.63;3,7,1,8,-3445,0.03;1,8,25,-2795,354,2.25;0,9,6,-2087,1365,3.80;0,10,18,-2335,1773,0.67;0,11,9,-1252,1803,2.49;3,12,2,-3189,3562,0.98;1,13,7,-2139,1886,3.79;-1,14,-1,-2398,1639,0.00;0,15,7,-2395,1610,2.23;3,16,0,-1567,987,1.27;1,17,22,-2210,2449,4.53;0,18,11,-624,-1201,2.29;0,19,1,-4794,237,0.60;0,20,5,-3105,414,1.86;0,21,23,-1113,1177,3.71;1,22,3,-1316,2540,2.65;0,23,3,-3205,1988,1.63;1,24,20,-2355,1790,0.77;-1,25,-1,-2377,1589,0.00;1,26,24,3317,539,0.03;0,27,4,-2775,-766,1.98;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1738,0.00;:-2609,1770,0,100.94,H,Alive;:
1510487:1,1,10,-2650,1746,2.63;1,2,8,-400,-701,1.68;1,3,11,-2038,553,5.96;0,4,15,-2101,2702,1.37;1,5,4,-572,1160,1.45;1,6,5,-918,1764,3.60;3,7,1,8,-3445,0.00;1,8,25,-2792,356,2.18;0,9,6,-2083,1356,3.60;0,10,18,-2342,1763,0.67;0,11,9,-1260,1798,2.47;3,12,2,-3190,3563,0.76;1,13,7,-2132,1881,3.72;-1,14,-1,-2394,1633,0.00;0,15,7,-2391,1603,2.16;3,16,0,-1564,986,1.22;1,17,22,-2201,2438,4.44;0,18,11,-617,-1206,2.24;0,19,1,-4793,238,0.56;0,20,5,-3106,418,1.76;0,21,23,-1103,1169,3.67;1,22,3,-1311,2534,2.58;0,23,3,-3201,1979,1.70;1,24,20,-2357,1789,0.64;-1,25,-1,-2374,1584,0.00;1,26,24,3317,539,0.03;0,27,4,-2774,-768,1.83;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1736,0.00;:-2626,1764,0,123.32,H,Alive;:
1510488:1,1,10,-2651,1742,2.45;1,2,8,-397,-704,1.59;1,3,11,-2039,569,5.87;0,4,15,-2108,2695,1.35;1,5,4,-571,1155,1.18;1,6,5,-926,1756,3.60;3,7,1,7,-3445,0.06;1,8,25,-2791,360,2.09;0,9,6,-2080,1347,3.36;0,10,18,-2349,1752,0.67;0,11,9,-1269,1793,2.47;3,12,2,-3191,3562,0.65;1,13,7,-2128,1878,3.64;-1,14,-1,-2390,1626,0.00;0,15,7,-2388,1596,2.15;3,16,0,-1562,986,1.20;1,17,22,-2193,2429,4.35;0,18,11,-612,-1211,2.20;0,19,1,-4793,239,0.56;0,20,5,-3109,424,1.28;0,21,23,-1093,1159,3.65;1,22,3,-1305,2530,2.51;0,23,3,-3198,1969,1.80;1,24,20,-2358,1787,0.56;-1,25,-1,-2372,1579,0.00;1,26,24,3318,540,0.03;0,27,4,-2773,-770,1.66;4,28,-1,5550,4400,0.00;-1,29,-1,-2378,1734,0.00;:-2651,1742,10,113.46,H,Alive;:
1510489:1,1,10,-2652,1736,2.24;1,2,8,-395,-710,1.51;1,3,11,-2041,586,5.69;0,4,15,-2115,2688,1.35;1,5,4,-568,1149,1.01;1,6,5,-934,1749,3.56;3,7,1,7,-3445,0.06;1,8,25,-2789,362,1.98;0,9,6,-2078,1338,3.08;0,10,18,-2355,1742,0.68;0,11,9,-1275,1789,2.45;3,12,2,-3193,3560,0.46;1,13,7,-2125,1874,3.46;-1,14,-1,-2387,1619,0.00;0,15,7,-2384,1589,2.11;3,16,0,-1560,985,1.12;1,17,22,-2187,2418,4.27;0,18,11,-606,-1214,2.17;0,19,1,-4793,242,0.48;0,20,5,-3114,430,1.28;0,21,23,-1084,1151,3.61;1,22,3,-1300,2524,2.43;0,23,3,-3193,1958,1.92;1,24,20,-2358,1786,0.51;-1,25,-1,-2370,1572,0.00;1,26,24,3318,540,0.03;0,27,4,-2773,-770,1.51;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1732,0.00;:-2652,1736,10,154.27,H,Alive;:
1510490:1,1,10,-2655,1731,2.00;1,2,8,-395,-716,1.43;1,3,11,-2044,602,5.52;0,4,15,-2122,2680,1.39;1,5,4,-567,1145,1.04;1,6,5,-939,1741,3.48;3,7,1,7,-3445,0.03;1,8,25,-2791,363,1.83;0,9,6,-2076,1329,2.86;0,10,18,-2361,1731,0.69;0,11,9,-1283,1786,2.43;3,12,2,-3195,3557,0.38;1,13,7,-2123,1873,3.24;-1,14,-1,-2382,1610,0.00;0,15,7,-2380,1582,2.09;3,16,0,-1560,983,1.06;1,17,22,-2181,2409,4.18;0,18,11,-603,-1219,2.14;0,19,1,-4792,242,0.56;0,20,5,-3118,438,1.28;0,21,23,-1074,1142,3.55;1,22,3,-1295,2518,2.33;0,23,3,-3188,1946,2.02;1,24,20,-2358,1784,0.47;-1,25,-1,-2367,1563,0.00;1,26,24,3318,540,0.03;0,27,4,-2774,-770,1.34;4,28,-1,5550,4400,0.00;-1,29,-1,-2375,1729,0.00;:-2655,1731,10,131.30,H,Alive,SetHome;:
1510491:1,1,10,-2660,1725,1.80;1,2,8,-395,-722,1.40;1,3,11,-2048,616,5.29;0,4,15,-2132,2670,1.51;1,5,4,-566,1141,1.06;1,6,5,-945,1732,3.38;3,7,1,6,-3446,0.04;1,8,25,-2791,362,1.66;0,9,6,-2073,1320,2.68;0,10,18,-2368,1720,0.94;0,11,9,-1291,1785,2.42;3,12,2,-3196,3556,0.30;1,13,7,-2125,1872,2.97;-1,14,-1,-2378,1602,0.00;0,15,7,-2377,1574,2.07;3,16,0,-1560,981,1.01;1,17,22,-2180,2400,4.03;0,18,11,-598,-1223,2.12;0,19,1,-4791,244,0.52;0,20,5,-3125,447,0.80;0,21,23,-1064,1134,3.50;1,22,3,-1290,2512,2.25;0,23,3,-3181,1932,2.17;1,24,20,-2359,1782,0.44;-1,25,-1,-2362,1552,0.00;1,26,24,3318,539,0.03;0,27,4,-2774,-770,1.16;4,28,-1,5550,4400,0.00;-1,29,-1,-2374,1729,0.00;:-2660,1725,10,154.28,H,Alive;:
1510492:1,1,10,-2664,1719,1.64;1,2,8,-396,-729,1.35;1,3,11,-2052,629,5.01;0,4,15,-2142,2663,1.67;1,5,4,-564,1136,1.06;1,6,5,-950,1724,3.27;3,7,1,6,-3445,0.05;1,8,25,-2793,360,1.45;0,9,6,-2071,1311,2.54;0,10,18,-2374,1710,1.26;0,11,9,-1298,1783,2.37;3,12,2,-3197,3554,0.26;1,13,7,-2126,1870,2.65;-1,14,-1,-2373,1592,0.00;0,15,7,-2372,1567,2.07;3,16,0,-1561,979,0.79;1,17,22,-2180,2392,3.82;0,18,11,-596,-1227,2.08;0,19,1,-4791,246,0.45;0,20,5,-3130,456,0.80;0,21,23,-1055,1127,3.45;1,22,3,-1286,2507,2.20;0,23,3,-3175,1916,2.29;1,24,20,-2360,1778,0.44;-1,25,-1,-2359,1540,0.00;1,26,24,3318,540,0.00;0,27,4,-2776,-769,0.83;4,28,-1,5550,4400,0.00;-1,29,-1,-2377,1727,0.00;:-2664,1719,10,179.53,H,Alive;:
1510493:1,1,10,-2670,1711,1.63;1,2,8,-396,-735,1.36;1,3,11,-2058,642,4.80;0,4,15,-2153,2655,1.95;1,5,4,-564,1132,0.98;1,6,5,-956,1716,3.12;3,7,1,4,-3446,0.09;1,8,25,-2796,357,1.00;0,9,6,-2070,1302,2.43;0,10,18,-2381,1699,1.59;0,11,9,-1304,1782,2.36;3,12,2,-3198,3552,0.26;1,13,7,-2128,1870,2.32;-1,14,-1,-2369,1582,0.00;0,15,7,-2369,1560,2.08;3,16,0,-1562,976,0.61;1,17,22,-2182,2385,3.67;0,18,11,-594,-1230,2.00;0,19,1,-4790,246,0.42;0,20,5,-3136,466,0.80;0,21,23,-1045,1119,3.41;1,22,3,-1282,2503,2.11;0,23,3,-3167,1903,2.47;1,24,20,-2362,1775,0.44;-1,25,-1,-2353,1526,0.00;1,26,24,3318,539,0.03;0,27,4,-2779,-768,0.54;4,28,-1,5550,4400,0.00;-1,29,-1,-2379,1721,0.00;:-2670,1711,10,210.66,H,Alive;:
1510494:1,1,10,-2675,1703,1.63;1,2,8,-398,-740,1.31;1,3,11,-2066,652,4.59;0,4,15,-2163,2646,2.15;1,5,4,-563,1127,1.03;1,6,5,-961,1708,2.98;3,7,1,4,-3446,0.05;1,8,25,-2801,353,0.52;0,9,6,-2069,1293,2.37;0,10,18,-2388,1689,1.96;0,11,9,-1310,1782,2.30;3,12,2,-3198,3550,0.25;1,13,7,-2130,1870,1.78;-1,14,-1,-2367,1573,0.00;0,15,7,-2364,1553,2.09;3,16,0,-1565,973,0.40;1,17,22,-2186,2380,3.48;0,18,11,-592,-1235,1.89;0,19,1,-4791,249,0.42;0,20,5,-3142,474,0.49;0,21,23,-1035,1111,3.36;1,22,3,-1279,2497,2.02;0,23,3,-3159,1888,2.66;1,24,20,-2364,1770,0.44;-1,25,-1,-2348,1514,0.00;1,26,24,3318,539,0.03;0,27,4,-2783,-766,0.26;4,28,-1,5550,4400,0.00;-1,29,-1,-2384,1716,0.00;:-2675,1703,10,226.45,H,Alive;:
1510495:1,1,10,-2681,1696,1.60;1,2,8,-401,-745,1.26;1,3,11,-2077,663,4.26;0,4,15,-2174,2638,2.33;1,5,4,-563,1122,1.03;1,6,5,-966,1701,2.84;3,7,1,4,-3447,0.04;1,8,25,-2806,348,0.52;0,9,6,-2069,1282,2.37;0,10,18,-2394,1678,2.33;0,11,9,-1316,1783,2.22;3,12,2,-3198,3549,0.19;1,13,7,-2132,1870,1.25;-1,14,-1,-2364,1566,0.00;0,15,7,-2361,1546,2.07;3,16,0,-1568,970,0.40;1,17,22,-2192,2376,3.18;0,18,11,-589,-1239,1.78;0,19,1,-4790,252,0.42;0,20,5,-3150,484,0.72;0,21,23,-1025,1104,3.32;1,22,3,-1275,2492,1.97;0,23,3,-3152,1876,2.84;1,24,20,-2369,1764,0.44;-1,25,-1,-2343,1504,0.00;1,26,24,3319,539,0.03;0,27,4,-2788,-765,0.26;4,28,-1,5550,4400,0.00;-1,29,-1,-2390,1708,0.00;:-2691,1703,10,252.82,H,Alive;:
1510496:1,1,10,-2687,1689,1.60;1,2,8,-403,-750,1.23;1,3,11,-2088,671,4.07;0,4,15,-2188,2630,2.56;1,5,4,-564,1116,1.03;1,6,5,-971,1693,2.72;3,7,1,3,-3447,0.08;1,8,25,-2813,341,0.52;0,9,6,-2068,1272,2.37;0,10,18,-2400,1668,2.70;0,11,9,-1323,1783,2.11;3,12,2,-3197,3548,0.25;1,13,7,-2137,1870,0.76;-1,14,-1,-2368,1562,0.00;0,15,7,-2358,1538,2.07;3,16,0,-1573,966,0.40;1,17,22,-2201,2372,2.57;0,18,11,-588,-1243,1.65;0,19,1,-4791,253,0.39;0,20,5,-3157,492,1.24;0,21,23,-1016,1097,3.28;1,22,3,-1273,2486,1.88;0,23,3,-3147,1862,3.04;1,24,20,-2373,1756,0.50;-1,25,-1,-2340,1496,0.00;1,26,24,3319,539,0.00;0,27,4,-2794,-762,0.26;4,28,-1,5550,4400,0.00;-1,29,-1,-2395,1699,0.00;:-2732,1746,15,592.33,H,Alive;:
1510497:1,1,10,-2696,1683,1.60;1,2,8,-407,-753,1.17;1,3,11,-2101,680,3.80;0,4,15,-2200,2622,2.80;1,5,4,-564,1111,1.07;1,6,5,-975,1686,2.61;3,7,1,3,-3447,0.08;1,8,25,-2821,334,0.52;0,9,6,-2069,1260,2.37;0,10,18,-2406,1657,3.08;0,11,9,-1330,1783,1.99;3,12,2,-3197,3547,0.16;1,13,7,-2141,1871,0.38;-1,14,-1,-2377,1560,0.00;0,15,7,-2353,1531,2.06;3,16,0,-1576,962,0.40;1,17,22,-2212,2370,2.01;0,18,11,-586,-1248,1.53;0,19,1,-4792,257,0.39;0,20,5,-3164,500,1.78;0,21,23,-1008,1090,3.23;1,22,3,-1270,2481,1.80;0,23,3,-3141,1847,3.24;1,24,20,-2378,1748,0.55;-1,25,-1,-2338,1492,0.00;1,26,24,3318,539,0.03;0,27,4,-2799,-759,0.26;4,28,-1,5550,4400,0.00;-1,29,-1,-2400,1692,0.00;:-2762,1749,1,814.97,H,Alive;:
1510498:1,1,10,-2705,1676,1.73;1,2,8,-412,-757,1.15;1,3,11,-2115,687,3.63;0,4,15,-2213,2612,2.96;1,5,4,-565,1105,1.23;1,6,5,-979,1680,2.51;3,7,1,3,-3447,0.04;1,8,25,-2827,327,0.52;0,9,6,-2070,1249,2.37;0,10,18,-2413,1646,3.10;0,11,9,-1334,1782,1.87;3,12,2,-3197,3546,0.18;1,13,7,-2148,1872,0.48;-1,14,-1,-2388,1559,0.00;0,15,7,-2350,1524,2.04;3,16,0,-1581,958,0.40;1,17,22,-2226,2370,1.66;0,18,11,-585,-1252,1.43;0,19,1,-4793,258,0.37;0,20,5,-3171,506,2.29;0,21,23,-1000,1086,3.19;1,22,3,-1268,2475,1.73;0,23,3,-3138,1831,3.43;1,24,20,-2381,1741,0.75;-1,25,-1,-2335,1485,0.00;1,26,24,3318,538,0.06;0,27,4,-2807,-755,0.26;4,28,-1,5550,4400,0.00;-1,29,-1,-2404,1683,0.00;:-2776,1737,3,773.99,H,Alive;:
1510499:1,1,10,-2715,1668,1.91;1,2,8,-417,-760,1.28;1,3,11,-2129,694,3.57;0,4,15,-2227,2604,3.14;1,5,4,-566,1101,1.23;1,6,5,-982,1674,2.46;3,7,1,3,-3447,0.04;1,8,25,-2836,319,0.07;0,9,6,-2071,1236,2.40;0,10,18,-2420,1636,3.12;0,11,9,-1340,1784,1.78;3,12,2,-3197,3546,0.28;1,13,7,-2155,1874,0.48;-1,14,-1,-2400,1558,0.00;0,15,7,-2345,1517,2.06;3,16,0,-1585,954,0.45;1,17,22,-2240,2368,1.66;0,18,11,-585,-1256,1.31;0,19,1,-4794,260,0.40;0,20,5,-3180,511,2.39;0,21,23,-993,1082,3.14;1,22,3,-1267,2469,1.65;0,23,3,-3135,1815,3.63;1,24,20,-2392,1737,0.95;-1,25,-1,-2332,1479,0.00;1,26,24,3318,538,0.09;0,27,4,-2816,-751,0.30;4,28,-1,5550,4400,0.00;-1,29,-1,-2413,1676,0.00;:-2788,1721,6,515.15,H,Alive;:
1510500:1,1,10,-2726,1659,2.12;1,2,8,-423,-763,1.34;1,3,11,-2143,700,3.59;0,4,15,-2241,2595,3.31;1,5,4,-568,1096,1.26;1,6,5,-986,1668,2.40;3,7,1,3,-3447,0.04;1,8,25,-2844,310,0.54;0,9,6,-2072,1224,2.42;0,10,18,-2431,1628,3.12;0,11,9,-1345,1783,1.73;3,12,2,-3197,3545,0.28;1,13,7,-2162,1873,0.48;-1,14,-1,-2411,1554,0.00;0,15,7,-2342,1509,2.06;3,16,0,-1592,950,0.63;1,17,22,-2256,2368,1.66;0,18,11,-585,-1259,1.25;0,19,1,-4795,261,0.41;0,20,5,-3189,515,2.43;0,21,23,-988,1075,3.07;1,22,3,-1264,2464,1.61;0,23,3,-3134,1798,3.76;1,24,20,-2402,1734,1.18;-1,25,-1,-2330,1473,0.00;1,26,24,3318,537,0.09;0,27,4,-2825,-746,0.56;4,28,-1,5550,4400,0.00;-1,29,-1,-2422,1673,0.00;:-2798,1702,9,498.44,H,Alive;:
1510501:1,1,10,-2738,1650,2.27;1,2,8,-428,-767,1.36;1,3,11,-2158,703,3.50;0,4,15,-2257,2586,3.46;1,5,4,-572,1089,1.29;1,6,5,-988,1664,2.30;3,7,1,2,-3446,0.04;1,8,25,-2854,302,1.05;0,9,6,-2076,1213,2.51;0,10,18,-2441,1619,3.12;0,11,9,-1351,1783,1.67;3,12,2,-3198,3544,0.25;1,13,7,-2171,1873,0.48;-1,14,-1,-2422,1550,0.00;0,15,7,-2339,1502,2.04;3,16,0,-1598,947,0.87;1,17,22,-2272,2370,1.66;0,18,11,-587,-1262,1.19;0,19,1,-4797,262,0.44;0,20,5,-3199,517,2.46;0,21,23,-982,1072,2.98;1,22,3,-1262,2459,1.56;0,23,3,-3134,1780,3.84;1,24,20,-2413,1727,1.43;-1,25,-1,-2327,1469,0.00;1,26,24,3318,538,0.09;0,27,4,-2835,-741,0.93;4,28,-1,5550,4400,0.00;-1,29,-1,-2431,1668,0.00;:-2812,1688,10,503.93,H,Alive;:
1510502:1,1,10,-2752,1641,2.40;1,2,8,-434,-771,1.41;1,3,11,-2173,706,3.61;0,4,15,-2273,2578,3.58;1,5,4,-574,1083,1.26;1,6,5,-990,1660,2.22;3,7,1,2,-3446,0.04;1,8,25,-2864,292,1.58;0,9,6,-2079,1201,2.58;0,10,18,-2451,1610,3.12;0,11,9,-1355,1783,1.59;3,12,2,-3199,3545,0.25;1,13,7,-2182,1873,0.48;-1,14,-1,-2432,1544,0.00;0,15,7,-2334,1495,2.04;3,16,0,-1606,942,1.11;1,17,22,-2289,2371,1.66;0,18,11,-591,-1264,1.14;0,19,1,-4799,262,0.44;0,20,5,-3211,519,2.52;0,21,23,-978,1068,2.84;1,22,3,-1261,2454,1.53;0,23,3,-3132,1763,3.92;1,24,20,-2420,1720,1.68;-1,25,-1,-2322,1464,0.00;1,26,24,3318,538,0.03;0,27,4,-2845,-735,1.30;4,28,-1,5550,4400,0.00;-1,29,-1,-2432,1661,0.00;:-2823,1680,9,451.81,H,Alive;:
